id,alias,image_url,url,review_count,rating,transactions,phone,coordinates.latitude,coordinates.longitude,location.city,location.zip_code,location.country,location.state,location.display_address,address,similitud_direccion,similitud_direccion_menor_50,aliases,aliases_2,price_num
_MnIiS_b3enHyx8Y62gd4Q,oriole-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/xfppLYhmzWpVB5uVm89Y_g/o.jpg,https://www.yelp.com/biz/oriole-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,425,4.7,"['delivery', 'pickup']",13128775339,41.8860966,-87.6449481,Chicago,60661,US,IL,"['661 W Walnut St', 'Chicago, IL 60661']",661 W Walnut St,55,False,['newamerican'],newamerican,4.0
0ucCbCekcn5XdzvRXnHl2w,desert-hawk-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/_zf7sUluOq8mE5uIBdCrhw/o.jpg,https://www.yelp.com/biz/desert-hawk-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,41,4.6,[],0,41.90288666670101,-87.67917606979607,Chicago,60622,US,IL,"['2049 W Division St', 'Chicago, IL 60622']",2049 W Division St,59,False,"['tradamerican', 'bars']","tradamerican, bars",2.0
ak3FYZOsEWeiP6Pdp74YkQ,miru-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/DvSsmIKOm_UawC8qNAUbPQ/o.jpg,https://www.yelp.com/biz/miru-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,278,4.3,[],13127257811,41.8874426163459,-87.6176301019272,Chicago,60601,US,IL,"['401 E Wacker Dr', 'Fl 11', 'Chicago, IL 60601']","401 E Wacker Dr, Fl 11",62,False,['japanese'],japanese,3.0
JgTf0nmG-nWiQmrHZ11-tg,kindling-downtown-cookout-and-cocktails-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/MrYBTNVH8BTXg5hcmtJMng/o.jpg,https://www.yelp.com/biz/kindling-downtown-cookout-and-cocktails-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,158,4.0,[],13127895992,41.87923,-87.63541,Chicago,60606,US,IL,"['202 S Franklin St', 'Willis Tower', 'Chicago, IL 60606']","202 S Franklin St, Willis Tower",70,False,"['desserts', 'coffee', 'tradamerican']","desserts, coffee, tradamerican",3.0
PtqCsmnOow_ByOkj38eB8w,the-evie-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/citTOjIcF8VA5eSzHLY8Gg/o.jpg,https://www.yelp.com/biz/the-evie-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,279,4.5,"['delivery', 'pickup']",13127013300,41.892207051940055,-87.62390403884024,Chicago,60611,US,IL,"['537 N Michigan Ave', 'Chicago, IL 60611']",537 N Michigan Ave,59,False,"['tradamerican', 'sushi', 'steak']","tradamerican, sushi, steak",3.0
sWYRaPCYHrTxsZPLWmzkzQ,scofflaw-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/0puz-l7yNvCXlA3ZdU24kg/o.jpg,https://www.yelp.com/biz/scofflaw-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,865,4.3,['delivery'],17732529700,41.9173240661621,-87.7071762084961,Chicago,60647,US,IL,"['3201 W Armitage Ave', 'Chicago, IL 60647']",3201 W Armitage Ave,60,False,"['newamerican', 'cocktailbars']","newamerican, cocktailbars",3.0
_wtMT97gelNAyfI82FPFvA,3-arts-club-cafe-chicago-10,https://s3-media0.fl.yelpcdn.com/bphoto/cKy_OvlYfbOB9VLGkioYxQ/o.jpg,https://www.yelp.com/biz/3-arts-club-cafe-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1686,4.4,['delivery'],13124759116,41.90597798618776,-87.6304426150657,Chicago,60610,US,IL,"['1300 N Dearborn St', 'Chicago, IL 60610']",1300 N Dearborn St,59,False,"['cafes', 'salad', 'newamerican']","cafes, salad, newamerican",3.0
RNsldUTu1LKKcRZYPw3gjA,kapitan-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/tdlTnjrReq3A9_BS1SaKww/o.jpg,https://www.yelp.com/biz/kapitan-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,144,4.3,"['restaurant_reservation', 'delivery', 'pickup']",17736612281,41.92008,-87.66261,Chicago,60614,US,IL,"['2142 N Clybourn Ave', 'Chicago, IL 60614']",2142 N Clybourn Ave,60,False,"['asianfusion', 'malaysian', 'singaporean']","asianfusion, malaysian, singaporean",2.0
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/guuz81GfrLhVN0Re6V6XFg/o.jpg,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3646,4.3,"['delivery', 'pickup']",17736977610,41.9361214592879,-87.6444210345452,Chicago,60657,US,IL,"['2940 N Broadway Ave', 'Chicago, IL 60657']",2940 N Broadway Ave,60,False,"['korean', 'chicken_wings']","korean, chicken_wings",2.0
U9D0vqEP4QrJfJYs8mr3DA,oiistar-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/kM9rOgFeILzf-Ip0-yJPig/o.jpg,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1201,4.2,[],17733608791,41.90708880046081,-87.67210403709154,Chicago,60622,US,IL,"['1385 N Milwaukee Ave', 'Chicago, IL 60622']",1385 N Milwaukee Ave,62,False,"['asianfusion', 'ramen']","asianfusion, ramen",2.0
xJEA6P6VS-Ukl9dmjleDkw,silli-kori-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/NtZ6kJIEZ0FZK-fp7F1R8g/o.jpg,https://www.yelp.com/biz/silli-kori-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,374,4.4,"['delivery', 'pickup']",17733845352,41.90286,-87.67935,Chicago,60622,US,IL,"['2053 W Division St', 'Chicago, IL 60622']",2053 W Division St,59,False,"['thai', 'asianfusion']","thai, asianfusion",2.0
hMNHD9LHs_R3vFCfTOGorw,izakaya-shinya-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/z7MTubdlNjGZAVDoqONzjg/o.jpg,https://www.yelp.com/biz/izakaya-shinya-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,172,4.2,"['delivery', 'pickup']",13128808133,41.910173,-87.684546,Chicago,60647,US,IL,"['2255 W North Ave', 'Chicago, IL 60647']",2255 W North Ave,56,False,"['ramen', 'cocktailbars', 'izakaya']","ramen, cocktailbars, izakaya",2.0
HaX1xkisTWetyKUkuBAzzQ,mother-s-ruin-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/4uWDCm44swDrQXccnfVm_g/o.jpg,https://www.yelp.com/biz/mother-s-ruin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,4.2,"['delivery', 'pickup']",0,41.93495,-87.71647,Chicago,60618,US,IL,"['2943 N Milwaukee Ave', 'Chicago, IL 60618']",2943 N Milwaukee Ave,62,False,"['newamerican', 'burgers', 'cocktailbars']","newamerican, burgers, cocktailbars",2.0
CADdsveMbJY-x_PFrsCkQw,el-tragon-taqueria-chicago-5,https://s3-media0.fl.yelpcdn.com/bphoto/EANG1s0BojybA2qEx0w7Iw/o.jpg,https://www.yelp.com/biz/el-tragon-taqueria-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,155,4.7,"['delivery', 'pickup']",13123741458,41.904700405779366,-87.64861798544506,Chicago,60642,US,IL,"['1234 N Halsted St', 'Unit C', 'Chicago, IL 60642']","1234 N Halsted St, Unit C",65,False,['tacos'],tacos,2.0
32t_t04aDAMRkhNksU0xsg,charlie-martins-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/JBrkFGy4AA_Y4F3ZyamduA/o.jpg,https://www.yelp.com/biz/charlie-martins-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,4.8,"['delivery', 'pickup']",13129293174,41.895974,-87.631573,Chicago,60654,US,IL,"['736 N Clark St', 'Chicago, IL 60654']",736 N Clark St,53,False,['supperclubs'],supperclubs,2.0
r2ocvnnPzntoJ2Fy7eNsdw,lincoln-park-corner-kitchen-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/zN60mSAapNsS26QGKXixPw/o.jpg,https://www.yelp.com/biz/lincoln-park-corner-kitchen-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,21,4.9,"['delivery', 'pickup']",17732706991,41.921746,-87.664725,Chicago,60614,US,IL,"['2200 N Clybourn Ave', 'Chicago, IL 60614']",2200 N Clybourn Ave,60,False,"['tradamerican', 'breakfast_brunch', 'comfortfood']","tradamerican, breakfast_brunch, comfortfood",2.0
o6O9gCksHBGG7-m0PwRH_g,urbanbelly-chicago-26,https://s3-media0.fl.yelpcdn.com/bphoto/yceEFkxEj5G5GmrwdoQyHg/o.jpg,https://www.yelp.com/biz/urbanbelly-chicago-26?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,359,4.0,"['delivery', 'pickup']",17739048606,41.90975,-87.6778099,Chicago,60622,US,IL,"['1542 N Damen Ave', 'Chicago, IL 60622']",1542 N Damen Ave,56,False,"['asianfusion', 'ramen']","asianfusion, ramen",2.0
TFqM5xDgJTLd6AQNMxNkwg,bereket-turkish-mediterranean-restaurant-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/sZOPmqbHeUjVXh5gIyh3ng/o.jpg,https://www.yelp.com/biz/bereket-turkish-mediterranean-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,213,4.6,"['restaurant_reservation', 'delivery', 'pickup']",13125003663,41.87713,-87.63477,Chicago,60606,US,IL,"['333 South Franklin', 'Chicago, IL 60606']",333 South Franklin,59,False,['mediterranean'],mediterranean,2.0
2XauFxxBwl5YAhJHJLpd7g,krasa-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/patNKGsxRil4Mpp-dVG7zg/o.jpg,https://www.yelp.com/biz/krasa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,169,4.4,"['delivery', 'pickup']",17739048608,41.9028,-87.66721447116393,Chicago,60622,US,IL,"['1141 N Ashland Ave', 'Chicago, IL 60622']",1141 N Ashland Ave,59,False,"['burgers', 'bars', 'mediterranean']","burgers, bars, mediterranean",2.0
KML-ctMyeT9OkmEO_zjQmw,bazaar-meat-by-josé-andrés-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/uar1D2TK36TgRE_vYh8fng/o.jpg,https://www.yelp.com/biz/bazaar-meat-by-jos%C3%A9-andr%C3%A9s-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,4.3,[],13128206601,41.8840009,-87.63722299999999,Chicago,60606,US,IL,"['120 N Wacker Dr', 'Chicago, IL 60606']",120 N Wacker Dr,55,False,['steak'],steak,4.0
14dFm81gm4Kb8C0nd7wcmQ,doc-bs-restaurant-bar-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/Qcy5fJscB_tnJwPePy2oJA/o.jpg,https://www.yelp.com/biz/doc-bs-restaurant-bar-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1051,4.3,"['delivery', 'pickup']",13126261300,41.900246,-87.625163,Chicago,60611,US,IL,"['100 E Walton St', 'Chicago, IL 60611']",100 E Walton St,55,False,"['newamerican', 'cocktailbars', 'wine_bars']","newamerican, cocktailbars, wine_bars",2.0
UwE03v4kYavO02uwRI-G5g,chubby-boys-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/Za1UKW3grkrifEBo0EZVMA/o.jpg,https://www.yelp.com/biz/chubby-boys-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,5.0,[],0,41.885083,-87.656954,Chicago,60607,US,IL,"['172 N Racine Ave', 'Chicago, IL 60607']",172 N Racine Ave,56,False,['burgers'],burgers,2.0
IvPHql5UloizrbYL1zrEXg,kala-modern-greek-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/G-2qbbz4IFCGXMzasDfFsA/o.jpg,https://www.yelp.com/biz/kala-modern-greek-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,284,4.7,"['delivery', 'pickup']",17735606412,41.92863852610618,-87.6420659628887,Chicago,60614,US,IL,"['2523 N Clark St', 'Chicago, IL 60614']",2523 N Clark St,55,False,"['greek', 'salad', 'sandwiches']","greek, salad, sandwiches",2.0
wVLyIMBELu9qUH4s2bhbjw,casa-tulum-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/BWRmkI4-4ZGGKbLsdqgmpA/o.jpg,https://www.yelp.com/biz/casa-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,56,4.1,[],17737591429,41.858943154441285,-87.6244418,Chicago,60616,US,IL,"['1700 S Michigan Ave', 'Chicago, IL 60616']",1700 S Michigan Ave,60,False,"['newmexican', 'seafood', 'mexican']","newmexican, seafood, mexican",2.0
wVLyIMBELu9qUH4s2bhbjw,casa-tulum-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/BWRmkI4-4ZGGKbLsdqgmpA/o.jpg,https://www.yelp.com/biz/casa-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,56,4.1,[],17737591429,41.858943154441285,-87.6244418,Chicago,60616,US,IL,"['1700 S Michigan Ave', 'Chicago, IL 60616']",1700 S Michigan Ave,60,False,"['newmexican', 'seafood', 'mexican']","newmexican, seafood, mexican",2.0
ZhHonGY7XknrPjwtx2jg2A,khmai-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/p0MxFhEl7Sjr0YxsptYzcA/o.jpg,https://www.yelp.com/biz/khmai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,73,4.5,[],13126267710,42.00239984854286,-87.66098231077194,Chicago,60626,US,IL,"['6580 N Sheridan Rd', 'Chicago, IL 60626']",6580 N Sheridan Rd,59,False,['cambodian'],cambodian,2.0
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/bbv7HAB1hvxGuB_XIcYwFQ/o.jpg,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2387,4.3,"['pickup', 'delivery']",17734899554,41.927668036295,-87.706845233929,Chicago,60647,US,IL,"['2537 N Kedzie Blvd', 'Chicago, IL 60647']",2537 N Kedzie Blvd,59,False,"['newamerican', 'breakfast_brunch', 'desserts']","newamerican, breakfast_brunch, desserts",2.0
7Es7EbTy_s1btAdowLeiPQ,small-cheval-wicker-park-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/FdNj8acoihRy1xICcVDWSA/o.jpg,https://www.yelp.com/biz/small-cheval-wicker-park-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1481,4.3,"['pickup', 'delivery']",13128373859,41.9128227233887,-87.6815719604492,Chicago,60647,US,IL,"['1732 N Milwaukee Ave', 'Chicago, IL 60647']",1732 N Milwaukee Ave,62,False,"['burgers', 'tradamerican']","burgers, tradamerican",2.0
1uCccflo784cPZ38cwHTbQ,aloha-hawaiian-bbq-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/bdeaHZC8zyY6O5KDveQS3Q/o.jpg,https://www.yelp.com/biz/aloha-hawaiian-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,19,4.9,"['pickup', 'delivery']",17738011302,41.85169848692866,-87.6965465,Chicago,60623,US,IL,"['2825 W Cermak Rd', 'Chicago, IL 60623']",2825 W Cermak Rd,56,False,"['hawaiian', 'juicebars', 'bbq']","hawaiian, juicebars, bbq",2.0
a2ogrDeg0HwwzlLIj3x-Qg,boonies-filipino-restaurant-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/5PU1i83ppBEO31qzss1Y0w/o.jpg,https://www.yelp.com/biz/boonies-filipino-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,199,4.5,"['pickup', 'delivery']",17089908886,41.96063,-87.68828,Chicago,60618,US,IL,"['4337 N Western Ave', 'Chicago, IL 60618']",4337 N Western Ave,59,False,['filipino'],filipino,2.0
5O_UGfc_aZf_Y0Q5audAhg,mogadishu-restaurant-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/AtTl3f2_sEEEwWwbz3f9gw/o.jpg,https://www.yelp.com/biz/mogadishu-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,161,4.6,"['pickup', 'delivery']",13122651850,41.9000224550849,-87.6368449225973,Chicago,60610,US,IL,"['931 N Orleans St', 'Chicago, IL 60610']",931 N Orleans St,56,False,"['african', 'somali']","african, somali",1.0
VzkF5Yw5Gb83tESIUhyIhQ,lukes-lobster-chicago-city-hall-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/9Uey-BqWr2ZfIogC98Fxjw/o.jpg,https://www.yelp.com/biz/lukes-lobster-chicago-city-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,737,4.4,"['pickup', 'delivery']",13129822977,41.8840133613437,-87.6329983558197,Chicago,60602,US,IL,"['134 N LaSalle St', 'Chicago, IL 60602']",134 N LaSalle St,56,False,"['seafood', 'soup', 'sandwiches']","seafood, soup, sandwiches",2.0
o98kicIhRgBjoMqQr2SzTQ,sabroso-mexican-grill-chicago-4,https://s3-media0.fl.yelpcdn.com/bphoto/fpAPVi0BZAdIhpuM2aMqwg/o.jpg,https://www.yelp.com/biz/sabroso-mexican-grill-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,511,4.7,"['pickup', 'delivery']",17732908400,41.89319,-87.66753,Chicago,60622,US,IL,"['624 N Ashland Ave', 'Chicago, IL 60622']",624 N Ashland Ave,58,False,"['mexican', 'breakfast_brunch', 'newmexican']","mexican, breakfast_brunch, newmexican",2.0
2tKMs0DbdxPSl2JeCJUEKw,joes-seafood-prime-steak-and-stone-crab-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/sT2sGix3VyLCAi2Znon5Dw/o.jpg,https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3173,4.4,"['pickup', 'delivery']",13123795637,41.8919748486292,-87.62563823270841,Chicago,60611,US,IL,"['60 E Grand Ave', 'Chicago, IL 60611']",60 E Grand Ave,53,False,"['seafood', 'steak']","seafood, steak",3.0
hKG0SWNGtbnrmHFZJOIkCg,masala-magic-restaurant-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/TqS5RlWS7tqe2IYuFcP0jQ/o.jpg,https://www.yelp.com/biz/masala-magic-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,4.3,"['pickup', 'delivery', 'restaurant_reservation']",18723423849,41.900965,-87.637171,Chicago,60610,US,IL,"['1011 N Orleans St', 'Chicago, IL 60610']",1011 N Orleans St,58,False,"['halal', 'indpak', 'bangladeshi']","halal, indpak, bangladeshi",2.0
dNahrgb_2WkgA4ZhONEHuA,botanero-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/wmJMQW8a5gQW7yjiTGJbGw/o.jpg,https://www.yelp.com/biz/botanero-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,4.3,[],17737703605,41.90746347699312,-87.6672637090087,Chicago,60622,US,IL,"['1413 N Ashland Ave', 'Chicago, IL 60622']",1413 N Ashland Ave,59,False,"['mexican', 'lounges', 'cocktailbars']","mexican, lounges, cocktailbars",2.0
figkYyQO-6kmS3gw8K34kA,the-happy-lobster-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/yWpXuuGcbWmVjYDM_0YZjw/o.jpg,https://www.yelp.com/biz/the-happy-lobster-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,375,4.4,"['pickup', 'delivery']",0,41.88303122324928,-87.62858419999999,Chicago,60608,US,IL,"['15 W Washington St', 'Chicago, IL 60608']",15 W Washington St,59,False,"['seafood', 'foodtrucks']","seafood, foodtrucks",2.0
LPwAwxEjetjdNh7Uadro3g,smoque-bbq-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/9n0qsFZuYBFMa-4qRo6IQA/o.jpg,https://www.yelp.com/biz/smoque-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4885,4.3,[],17735457427,41.95021,-87.72795,Chicago,60641,US,IL,"['3800 N Pulaski Rd', 'Ste 2', 'Chicago, IL 60641']","3800 N Pulaski Rd, Ste 2",64,False,['bbq'],bbq,2.0
90-6FQYDxKp516WnO_jMpg,galit-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/jINOE0OdU4ctRxfZW-X67A/o.jpg,https://www.yelp.com/biz/galit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,509,4.2,['delivery'],17733608755,41.9261880718568,-87.6496120914817,Chicago,60614,US,IL,"['2429 N Lincoln Ave', 'Chicago, IL 60614']",2429 N Lincoln Ave,59,False,"['mediterranean', 'mideastern', 'vegetarian']","mediterranean, mideastern, vegetarian",4.0
Rn3o8GcYBPFJX5MWJn0r1Q,roberts-pizza-and-dough-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/0KtoeKbMGdR0d_0DfLZ2dw/o.jpg,https://www.yelp.com/biz/roberts-pizza-and-dough-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1110,4.3,"['pickup', 'delivery']",13122651328,41.89056989999944,-87.61645117256026,Chicago,60611,US,IL,"['465 N McClurg Ct', 'Chicago, IL 60611']",465 N McClurg Ct,56,False,['pizza'],pizza,2.0
Vw-Qn1Hg06h4yBUdDQCXyA,sushi-san-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/BUqZHWbzrD5iHy-QoNUlyQ/o.jpg,https://www.yelp.com/biz/sushi-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1210,4.3,"['pickup', 'delivery']",13128280575,41.8914851,-87.6302732,Chicago,60654,US,IL,"['63 W Grand Ave', 'Chicago, IL 60654']",63 W Grand Ave,53,False,"['sushi', 'japanese', 'bars']","sushi, japanese, bars",3.0
0sLtr_Ar-D-NpTSZWh5Gxg,seoulspice-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/iJO4Ou7Y3RAve86bDr4tkA/o.jpg,https://www.yelp.com/biz/seoulspice-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,62,4.7,"['pickup', 'delivery']",13122218165,41.882662,-87.624978,Chicago,60602,US,IL,"['20 N Michigan Ave', 'Ste 100', 'Chicago, IL 60602']","20 N Michigan Ave, Ste 100",66,False,"['korean', 'comfortfood', 'gluten_free']","korean, comfortfood, gluten_free",2.0
