id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
YrC3D7DVIQvGVFWBUQw4-w,chef-ciccio-beef-balls-beer-chicago-2,Chef Ciccio Beef-Balls-Beer,https://s3-media0.fl.yelpcdn.com/bphoto/ZTxeS0IQMTUWRM_Zq5NyLg/o.jpg,False,https://www.yelp.com/biz/chef-ciccio-beef-balls-beer-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,78,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.9,"['delivery', 'pickup']",,+13128775639,(312) 877-5639,5926.901185690039,41.89170724874642,-87.60848070057254,600 E Grand Ave,,,Chicago,60611,US,IL,"['600 E Grand Ave', 'Chicago, IL 60611']"
oSI2djSdl7KjNGwb7PDWCg,lao-peng-you-chicago,Lao Peng You,https://s3-media0.fl.yelpcdn.com/bphoto/0aCZMcsqMwjpDhmVh2u6qw/o.jpg,False,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,374,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.2,['pickup'],$$,+18722068624,(872) 206-8624,1020.1332858588308,41.89610667,-87.67786167,2020 W Chicago Ave,,,Chicago,60622,US,IL,"['2020 W Chicago Ave', 'Chicago, IL 60622']"
NCbmJtryUXXg1mtoZg8aJg,tak-korean-bistro-and-karaoke-chicago,TAK Korean Bistro & Karaoke,https://s3-media0.fl.yelpcdn.com/bphoto/TPcDriS5OH-4F6FHqj-fwQ/o.jpg,False,https://www.yelp.com/biz/tak-korean-bistro-and-karaoke-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",$$$,+13127226632,(312) 722-6632,5922.344768521574,41.86823,-87.62635,1132 S Wabash Ave,Lower Level,,Chicago,60605,US,IL,"['1132 S Wabash Ave', 'Lower Level', 'Chicago, IL 60605']"
NMhq1mBTxwmvxzmUB9BbrA,taste-of-japan-chicago,Taste of Japan,https://s3-media0.fl.yelpcdn.com/bphoto/uVZTPYgRKDDk0oLnQqbqzw/o.jpg,False,https://www.yelp.com/biz/taste-of-japan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,20,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.7,"['restaurant_reservation', 'delivery', 'pickup']",,+13125889818,(312) 588-9818,4228.748153755794,41.886037,-87.633631,201 N Wells St,,,Chicago,60606,US,IL,"['201 N Wells St', 'Chicago, IL 60606']"
4wmRu3bpaSpW999SHGK34g,sterling-food-hall-chicago,Sterling Food Hall,https://s3-media0.fl.yelpcdn.com/bphoto/tlmOG9Y14g2YN8QTf9YpRw/o.jpg,False,https://www.yelp.com/biz/sterling-food-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,524,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.2,[],$$,+13122783040,(312) 278-3040,4829.668292426752,41.879784,-87.630254,125 S Clark St,,,Chicago,60603,US,IL,"['125 S Clark St', 'Chicago, IL 60603']"
eTDiXThHbw1FYNSGoeGB-Q,cumin-lakeview-chicago,Cumin - Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,False,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,34,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]",4.6,"['delivery', 'pickup']",,+17736879024,(773) 687-9024,4240.141433416346,41.93970291312647,-87.65574289999999,1039 W Belmont Ave,,,Chicago,60657,US,IL,"['1039 W Belmont Ave', 'Chicago, IL 60657']"
soRFbCCBxvunxaLNTs7aIQ,italian-homemade-company-chicago,Italian Homemade Company,https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,False,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,112,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'piadina', 'title': 'Piadina'}]",4.7,"['delivery', 'pickup']",$$,+13122650697,(312) 265-0697,2978.207361588907,41.88662,-87.65168,947 W Fulton Market St,,,Chicago,60607,US,IL,"['947 W Fulton Market St', 'Chicago, IL 60607']"
YghqKXYrA7mvQkkrhMYSHw,chubby-cattle-chicago-10,Chubby Cattle,https://s3-media0.fl.yelpcdn.com/bphoto/Y1T7nMcAEsmIb-SH0yA33g/o.jpg,False,https://www.yelp.com/biz/chubby-cattle-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,325,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.6,['restaurant_reservation'],$$$$,+17734519398,(773) 451-9398,6776.854816122704,41.8534739,-87.6345661,2162 S Archer,,,Chicago,60616,US,IL,"['2162 S Archer', 'Chicago, IL 60616']"
0Zu5S3zJvLC1Ve7kGAttDQ,bárbaro-taquería-chicago,Bárbaro Taquería,https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,False,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,205,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+17736978913,(773) 697-8913,1197.9416620227983,41.90997,-87.69074,2525 W North Ave,,,Chicago,60647,US,IL,"['2525 W North Ave', 'Chicago, IL 60647']"
NmynDaHorWl1uO2ppOouUA,la-sandwichera-chicago,La Sandwichera,https://s3-media0.fl.yelpcdn.com/bphoto/3bMXFRMygAOzx310IgbZgA/o.jpg,False,https://www.yelp.com/biz/la-sandwichera-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,64,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.9,['delivery'],,+17736977477,(773) 697-7477,1483.309283518519,41.902763142599,-87.6953441678981,2721 W Division St,,,Chicago,60622,US,IL,"['2721 W Division St', 'Chicago, IL 60622']"
PH2qRMJ2s4oqI1-9wlu2jw,rose-mary-chicago-2,Rose Mary,https://s3-media0.fl.yelpcdn.com/bphoto/1ohj2UxPl0rRVk_uUK1T-w/o.jpg,False,https://www.yelp.com/biz/rose-mary-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,821,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$$,+18722603921,(872) 260-3921,2993.276511848011,41.88698,-87.65119,932 W Fulton Market,,,Chicago,60607,US,IL,"['932 W Fulton Market', 'Chicago, IL 60607']"
DYCHD6-EUjQXRC8E3srMow,egg-tuck-chicago,Egg Tuck,https://s3-media0.fl.yelpcdn.com/bphoto/E1JIySTbgKaxPVm6AAg01A/o.jpg,False,https://www.yelp.com/biz/egg-tuck-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,419,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,"['delivery', 'pickup']",$$,+18723182108,(872) 318-2108,4792.465201678823,41.887583,-87.62493,326 N Michigan,,,Chicago,60601,US,IL,"['326 N Michigan', 'Chicago, IL 60601']"
6W7GXCT5CLSN6riQlmSe2w,3-asian-sisters-chicago,3 Asian Sisters,https://s3-media0.fl.yelpcdn.com/bphoto/lscj7vVlCUVTDz84Q76GRQ/o.jpg,False,https://www.yelp.com/biz/3-asian-sisters-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,22,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.9,"['delivery', 'pickup']",,+13129550011,(312) 955-0011,3237.978007996088,41.925604,-87.649683,818 West Fullerton Ave,,,Chicago,60614,US,IL,"['818 West Fullerton Ave', 'Chicago, IL 60614']"
KZApzFOcsnOmK6dtGWy03Q,pierogi-kitchen-chicago,Pierogi Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/37scVLxFKOxPWID1OJmeTw/o.jpg,False,https://www.yelp.com/biz/pierogi-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,105,"[{'alias': 'polish', 'title': 'Polish'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",$$,+17737998273,(773) 799-8273,650.3815673714689,41.91071,-87.67484,1856 West North Ave,,,Chicago,60622,US,IL,"['1856 West North Ave', 'Chicago, IL 60622']"
QYqcNmX-jKY1xPrtV85L3Q,aztec-daves-cantina-chicago,Aztec Dave's Cantina,https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,False,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,95,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",,+17737998644,(773) 799-8644,1593.030518420216,41.90238,-87.69656,1143 N California Ave,,,Chicago,60622,US,IL,"['1143 N California Ave', 'Chicago, IL 60622']"
2Oi105ekJSsbFde25kuSXQ,shang-noodle-chicago-chicago,Shang Noodle - Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/yTVE4kX4xcqCGmPooqsiOg/o.jpg,False,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,430,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['delivery', 'pickup']",$$,+13122852218,(312) 285-2218,4854.758381163953,41.89153,-87.62204,215 E Grand Ave,,,Chicago,60611,US,IL,"['215 E Grand Ave', 'Chicago, IL 60611']"
ej4_eY_5j3qnOAbOqn3f8g,yardbird-chicago,Yardbird,https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,False,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,418,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.8,"['delivery', 'pickup']",$$,+13129999760,(312) 999-9760,4447.132566582171,41.89199674443663,-87.62704692657827,530 N Wabash Ave,,,Chicago,60654,US,IL,"['530 N Wabash Ave', 'Chicago, IL 60654']"
zFbAbx4GJfu1GByUG6rDOw,la-grande-boucherie-chicago-3,La Grande Boucherie,https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,False,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,527,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,"['delivery', 'pickup']",$$$,+13126243014,(312) 624-3014,4335.1918228734885,41.89029,-87.62935,431 N Dearborn St,,,Chicago,60654,US,IL,"['431 N Dearborn St', 'Chicago, IL 60654']"
DvEZ2-c0s9TROoUz_FOjrQ,cebu-chicago-chicago,Cebu Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/VGVGoaAAm81JJo7kztXo1g/o.jpg,False,https://www.yelp.com/biz/cebu-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.3,[],$$,+17737099153,(773) 709-9153,3775.3811136356007,41.93830333591481,-87.66724292188883,3120 N Lincoln Ave,,,Chicago,60657,US,IL,"['3120 N Lincoln Ave', 'Chicago, IL 60657']"
etdDXmh2FnRgOgCRge5MAQ,ocean-grill-and-bar-chicago,Ocean Grill & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/lMrvyRvfwfHNUN1w13et4g/o.jpg,False,https://www.yelp.com/biz/ocean-grill-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,164,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.3,"['delivery', 'pickup']",$$,+13122261826,(312) 226-1826,6264.3480803848615,41.856734,-87.63923,1826 S Canal St,,,Chicago,60616,US,IL,"['1826 S Canal St', 'Chicago, IL 60616']"
_MnIiS_b3enHyx8Y62gd4Q,oriole-chicago,Oriole,https://s3-media0.fl.yelpcdn.com/bphoto/xfppLYhmzWpVB5uVm89Y_g/o.jpg,False,https://www.yelp.com/biz/oriole-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,425,"[{'alias': 'newamerican', 'title': 'New American'}]",4.7,"['delivery', 'pickup']",$$$$,+13128775339,(312) 877-5339,3444.011411383667,41.8860966,-87.6449481,661 W Walnut St,,,Chicago,60661,US,IL,"['661 W Walnut St', 'Chicago, IL 60661']"
0ucCbCekcn5XdzvRXnHl2w,desert-hawk-chicago,Desert Hawk,https://s3-media0.fl.yelpcdn.com/bphoto/_zf7sUluOq8mE5uIBdCrhw/o.jpg,False,https://www.yelp.com/biz/desert-hawk-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,41,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bars', 'title': 'Bars'}]",4.6,[],,,,289.570561434659,41.90288666670101,-87.67917606979607,2049 W Division St,,,Chicago,60622,US,IL,"['2049 W Division St', 'Chicago, IL 60622']"
ak3FYZOsEWeiP6Pdp74YkQ,miru-chicago,Miru,https://s3-media0.fl.yelpcdn.com/bphoto/DvSsmIKOm_UawC8qNAUbPQ/o.jpg,False,https://www.yelp.com/biz/miru-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,278,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.3,[],$$$,+13127257811,(312) 725-7811,5355.008542962484,41.8874426163459,-87.6176301019272,401 E Wacker Dr,Fl 11,,Chicago,60601,US,IL,"['401 E Wacker Dr', 'Fl 11', 'Chicago, IL 60601']"
JgTf0nmG-nWiQmrHZ11-tg,kindling-downtown-cookout-and-cocktails-chicago-2,Kindling Downtown Cookout & Cocktails,https://s3-media0.fl.yelpcdn.com/bphoto/MrYBTNVH8BTXg5hcmtJMng/o.jpg,False,https://www.yelp.com/biz/kindling-downtown-cookout-and-cocktails-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,158,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tradamerican', 'title': 'American'}]",4.0,[],$$$,+13127895992,(312) 789-5992,4545.535667077582,41.87923,-87.63541,202 S Franklin St,,Willis Tower,Chicago,60606,US,IL,"['202 S Franklin St', 'Willis Tower', 'Chicago, IL 60606']"
PtqCsmnOow_ByOkj38eB8w,the-evie-chicago,The Evie,https://s3-media0.fl.yelpcdn.com/bphoto/citTOjIcF8VA5eSzHLY8Gg/o.jpg,False,https://www.yelp.com/biz/the-evie-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,279,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"['delivery', 'pickup']",$$$,+13127013300,(312) 701-3300,4686.022603380091,41.892207051940055,-87.62390403884024,537 N Michigan Ave,,,Chicago,60611,US,IL,"['537 N Michigan Ave', 'Chicago, IL 60611']"
sWYRaPCYHrTxsZPLWmzkzQ,scofflaw-chicago,Scofflaw,https://s3-media0.fl.yelpcdn.com/bphoto/0puz-l7yNvCXlA3ZdU24kg/o.jpg,False,https://www.yelp.com/biz/scofflaw-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,865,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,['delivery'],$$$,+17732529700,(773) 252-9700,2780.9067156385513,41.9173240661621,-87.7071762084961,3201 W Armitage Ave,,,Chicago,60647,US,IL,"['3201 W Armitage Ave', 'Chicago, IL 60647']"
_wtMT97gelNAyfI82FPFvA,3-arts-club-cafe-chicago-10,3 Arts Club Cafe at RH Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/cKy_OvlYfbOB9VLGkioYxQ/o.jpg,False,https://www.yelp.com/biz/3-arts-club-cafe-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1686,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,['delivery'],$$$,+13124759116,(312) 475-9116,3914.7804020386798,41.90597798618776,-87.6304426150657,1300 N Dearborn St,,,Chicago,60610,US,IL,"['1300 N Dearborn St', 'Chicago, IL 60610']"
RNsldUTu1LKKcRZYPw3gjA,kapitan-chicago-2,Kapitan,https://s3-media0.fl.yelpcdn.com/bphoto/tdlTnjrReq3A9_BS1SaKww/o.jpg,False,https://www.yelp.com/biz/kapitan-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,144,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.3,"['restaurant_reservation', 'delivery', 'pickup']",,+17736612281,(773) 661-2281,2068.9456273891265,41.92008,-87.66261,2142 N Clybourn Ave,,,Chicago,60614,US,IL,"['2142 N Clybourn Ave', 'Chicago, IL 60614']"
WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,Crisp,https://s3-media0.fl.yelpcdn.com/bphoto/guuz81GfrLhVN0Re6V6XFg/o.jpg,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3646,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.3,"['delivery', 'pickup']",$$,+17736977610,(773) 697-7610,4401.590420388939,41.9361214592879,-87.6444210345452,2940 N Broadway Ave,,,Chicago,60657,US,IL,"['2940 N Broadway Ave', 'Chicago, IL 60657']"
U9D0vqEP4QrJfJYs8mr3DA,oiistar-chicago,Oiistar,https://s3-media0.fl.yelpcdn.com/bphoto/kM9rOgFeILzf-Ip0-yJPig/o.jpg,False,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1201,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.2,[],$$,+17733608791,(773) 360-8791,508.6096453056366,41.90708880046081,-87.67210403709154,1385 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1385 N Milwaukee Ave', 'Chicago, IL 60622']"
xJEA6P6VS-Ukl9dmjleDkw,silli-kori-chicago,Silli Kori,https://s3-media0.fl.yelpcdn.com/bphoto/NtZ6kJIEZ0FZK-fp7F1R8g/o.jpg,False,https://www.yelp.com/biz/silli-kori-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,374,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.4,"['delivery', 'pickup']",$$,+17733845352,(773) 384-5352,292.5828515796275,41.90286,-87.67935,2053 W Division St,,,Chicago,60622,US,IL,"['2053 W Division St', 'Chicago, IL 60622']"
hMNHD9LHs_R3vFCfTOGorw,izakaya-shinya-chicago,Izakaya Shinya,https://s3-media0.fl.yelpcdn.com/bphoto/z7MTubdlNjGZAVDoqONzjg/o.jpg,False,https://www.yelp.com/biz/izakaya-shinya-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,172,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.2,"['delivery', 'pickup']",,+13128808133,(312) 880-8133,784.9163594486215,41.910173,-87.684546,2255 W North Ave,,,Chicago,60647,US,IL,"['2255 W North Ave', 'Chicago, IL 60647']"
HaX1xkisTWetyKUkuBAzzQ,mother-s-ruin-chicago,Mother’s Ruin,https://s3-media0.fl.yelpcdn.com/bphoto/4uWDCm44swDrQXccnfVm_g/o.jpg,False,https://www.yelp.com/biz/mother-s-ruin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"['delivery', 'pickup']",$$,,,4604.069784057635,41.93495,-87.71647,2943 N Milwaukee Ave,,,Chicago,60618,US,IL,"['2943 N Milwaukee Ave', 'Chicago, IL 60618']"
CADdsveMbJY-x_PFrsCkQw,el-tragon-taqueria-chicago-5,El Tragon Taqueria,https://s3-media0.fl.yelpcdn.com/bphoto/EANG1s0BojybA2qEx0w7Iw/o.jpg,False,https://www.yelp.com/biz/el-tragon-taqueria-chicago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,155,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.7,"['delivery', 'pickup']",,+13123741458,(312) 374-1458,2410.670583307016,41.904700405779366,-87.64861798544506,1234 N Halsted St,Unit C,,Chicago,60642,US,IL,"['1234 N Halsted St', 'Unit C', 'Chicago, IL 60642']"
32t_t04aDAMRkhNksU0xsg,charlie-martins-chicago,Charlie Martin's,https://s3-media0.fl.yelpcdn.com/bphoto/JBrkFGy4AA_Y4F3ZyamduA/o.jpg,False,https://www.yelp.com/biz/charlie-martins-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,"[{'alias': 'supperclubs', 'title': 'Supper Clubs'}]",4.8,"['delivery', 'pickup']",,+13129293174,(312) 929-3174,3969.1357162408804,41.895974,-87.631573,736 N Clark St,,,Chicago,60654,US,IL,"['736 N Clark St', 'Chicago, IL 60654']"
